,Unnamed: 0.1,Unnamed: 0.1.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre
22,1860,1860,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"meine Pflegtochter, die Tochter des Herrn Gouverneurs?",30,84,character_speech,3,16,,"
       Caspar.
      ",#caspar,756.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
23,1861,1861,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       Nicht anders, ehrlicher Mann!",0,37,character_speech,3,16,,"
       Karl.
      ",#karl,757.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
24,1862,1862,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"Antonia ist meine Stiefschwester, meine Gattinn.",38,86,character_speech,3,16,,"
       Karl.
      ",#karl,757.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
25,1863,1863,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       Desto besser, so bleibts Kapital in der Familie.",0,56,character_speech,3,16,,"
       Caspar.
      ",#caspar,758.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
26,1864,1864,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       Guter, ehrlicher Mann, du bist versorgt, so lang ich lebe, ich will mein Vermögen mit dir theilen, will mit dir leben und sterben, ich hab eine Tochter wieder – hab einen Enkel –",0,186,character_speech,3,16,,"
       Bolla.
      ",#bolla,759.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,kasperl,KK
27,1865,1865,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       O mein Vater!",0,21,character_speech,3,16,,"
       Antonia.
      ",#antonia,760.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
28,1866,1866,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,welches Glück ist mir beschieden?,22,55,character_speech,3,16,,"
       Antonia.
      ",#antonia,760.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
29,1867,1867,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       (zu Wilhelm)",0,20,stage_direction,3,16,speech_part,,#karl,761.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
30,1868,1868,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       Nun Bruder!",0,19,character_speech,3,16,,"
       Karl.
      ",#karl,761.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
31,1869,1869,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,ist diese Entdeckung nicht den Preiß eines solchen Geschöpfes werth?,20,88,character_speech,3,16,,"
       Karl.
      ",#karl,761.0,UNKNOWN,abhorrence,negative,emotions of rejection,kasperl,KK
32,1870,1870,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,ich vergeb dir,89,103,character_speech,3,16,,"
       Karl.
      ",#karl,761.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,kasperl,KK
33,1871,1871,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
        (erg[reift] s[eine] H[ände])",0,37,stage_direction,3,16,inner_speech,,#karl,761.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
34,1872,1872,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       lösch diese häßliche Handlung aus deinem Herzen, und verdunkle sie auf ewig, durch Tugend und Rechtschaffenheit; Menschenliebe sey unser Looß, Bruderliebe sey unsere Glückseligkeit, hier diesen Kuß,",0,206,character_speech,3,16,,"
       Karl.
      ",#karl,761.0,UNKNOWN,love,positive,emotions of affection,kasperl,KK
35,1873,1873,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
        (bewegt)",0,17,stage_direction,3,16,inner_speech,,#karl,761.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
36,1874,1874,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       diese Hand, gieb mir dafür dein Herz.",0,45,character_speech,3,16,,"
       Karl.
      ",#karl,761.0,UNKNOWN,love,positive,emotions of affection,kasperl,KK
37,1875,1875,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       (küßt ihn.)",0,19,stage_direction,3,16,speech_part,,#karl,761.0,UNKNOWN,love,positive,emotions of affection,kasperl,KK
38,1876,1876,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       O glücklich ist der Vater, dem Gott Kinder beschert, die Menschen sind, und die Tugend lieben.",0,102,character_speech,3,16,,"
       Bolla.
      ",#bolla,762.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
39,1877,1877,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       Und glücklich die Kinder, die gesegnet von ihrem Vater, der Vorsicht Lieblinge sind.",0,92,character_speech,3,16,,"
       Karl.
      ",#karl,763.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
40,1878,1878,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       (umarmt beide, bewegt.)",0,31,stage_direction,3,16,speech_part,,#bolla,764.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
41,1879,1879,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       Sohn!",0,13,character_speech,3,16,,"
       Bolla.
      ",#bolla,764.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
42,1880,1880,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,Tochter!,14,22,character_speech,3,16,,"
       Bolla.
      ",#bolla,764.0,UNKNOWN,love,positive,emotions of affection,kasperl,KK
43,1881,1881,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
       O mein Vater!",0,21,character_speech,3,16,,"
       Antonia. Karl.
      ",#carl #antonia,765.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
44,1882,1882,Kasperl/Hensler_Der Schornsteinfeger_korr.csv,"
      Der Vorhang fällt.",0,25,stage_direction,3,16,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
0,1266,1266,Kasperl/Eberl_Perueken.csv,"
      Kaspar mit dem Sack angethan, – viel Volk nach.",0,54,stage_direction,3,17,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
1,1267,1267,Kasperl/Eberl_Perueken.csv,"
       Potz Fickerment!",0,24,character_speech,3,17,,"
       KASPAR.
      ",#kaspar,533.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
2,1268,1268,Kasperl/Eberl_Perueken.csv,Da komm ich just recht dazu!,25,53,character_speech,3,17,,"
       KASPAR.
      ",#kaspar,533.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
3,1269,1269,Kasperl/Eberl_Perueken.csv,"gestrenger Herr Sultan, – ich bitt",54,88,character_speech,3,17,,"
       KASPAR.
      ",#kaspar,533.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
4,1270,1270,Kasperl/Eberl_Perueken.csv,"
       euch tausendmal um Vergebung, und wenn ihr ja Lust habt mir den Schedel herunter zu putzen, thuts mit einmal, nur laßt kein Haschebastettel aus mir machen.",0,163,character_speech,3,17,,"
       KASPAR.
      ",#kaspar,533.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,kasperl,KK
5,1271,1271,Kasperl/Eberl_Perueken.csv,"
       Auch den Narren.",0,24,character_speech,3,17,,"
       SULTAN.
      ",#sultan,534.0,UNKNOWN,abhorrence,negative,emotions of rejection,kasperl,KK
6,1272,1272,Kasperl/Eberl_Perueken.csv,"
       Der Sultan verzeiht.",0,28,character_speech,3,17,,"
       CHEVALIER.
      ",#chevalier,535.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
7,1273,1273,Kasperl/Eberl_Perueken.csv,"
       Verzeiht?",0,17,character_speech,3,17,,"
       KASPAR.
      ",#kaspar,536.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
8,1274,1274,Kasperl/Eberl_Perueken.csv,"da thut er recht gescheid wahrlich das ist das beßte Stückel, was er heut noch gemacht hat: Also darf ich auch ohne Furcht, zugreifen?",18,152,character_speech,3,17,,"
       KASPAR.
      ",#kaspar,536.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
9,1275,1275,Kasperl/Eberl_Perueken.csv,"
       (Zeigt auf Nannetten.)",0,30,stage_direction,3,17,speech_part,,#kaspar,536.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
10,1276,1276,Kasperl/Eberl_Perueken.csv,"
       Dank das unseren Köpfen!",0,32,character_speech,3,17,,"
       NANNETTE.
      ",#nannette,537.0,UNKNOWN,anger,negative,emotions of rejection,kasperl,KK
11,1277,1277,Kasperl/Eberl_Perueken.csv,"
       Nein!",0,13,character_speech,3,17,,"
       KASPAR.
      ",#kaspar,538.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
12,1278,1278,Kasperl/Eberl_Perueken.csv,alles unserem freyen Willen.,14,42,character_speech,3,17,,"
       KASPAR.
      ",#kaspar,538.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
13,1279,1279,Kasperl/Eberl_Perueken.csv,"
       Eigentlich den Perüken in Konstantinopel.",0,49,character_speech,3,17,,"
       CHEVALIER.
      ",#chevalier,539.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
0,1529,1529,Kasperl/Perinet_Beylager_korr.csv,"
       
        Sie ist nicht mehr!",0,36,character_speech,3,22,,"
       Regent. Friseur.
      ",#regent #friseur,623.0,UNKNOWN,despair,negative,emotions of anxiety,kasperl,KK
1,1530,1530,Kasperl/Perinet_Beylager_korr.csv,"Sie ist nicht mehr
       
       
        Ihr Leben ist verschwunden,
       
       
        Sie ist nicht mehr, ach ich/der Friseur
       
       
        Der hat sie todt/Ich hab’ sie todt gefunden.",37,240,character_speech,3,22,,"
       Regent. Friseur.
      ",#regent #friseur,623.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,kasperl,KK
2,1531,1531,Kasperl/Perinet_Beylager_korr.csv,"Nun ist die todt die gute Braut,
       
       
        Ach weint und jammert alle laut.",265,354,character_speech,3,22,,"
       Regent. Friseur.
      ",#regent #friseur,623.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,kasperl,KK
3,1532,1532,Kasperl/Perinet_Beylager_korr.csv,"
       
        Sie ist nicht mehr, sie ist nicht mehr,
       
       
        Das hätt’ sie sollen wissen.",0,109,character_speech,3,22,,"
       Kaspar.
      ",#kaspar,624.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,kasperl,KK
4,1533,1533,Kasperl/Perinet_Beylager_korr.csv,"Die Fräula hat, sagt der Friseur,
       
       
        Zu fruh ins Gras gebissen,
       
       
        Nun ist sie todt die gute Haut
       
       
        Wo kriegt der Graf ein andre Braut?",134,333,character_speech,3,22,,"
       Kaspar.
      ",#kaspar,624.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,kasperl,KK
5,1534,1534,Kasperl/Perinet_Beylager_korr.csv,"
       (kommt)",0,15,stage_direction,3,22,speech_part,,#lenchen #lisette,625.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
6,1535,1535,Kasperl/Perinet_Beylager_korr.csv,"
       
        Ach Jammer, Elend, Angst, und Noth,
       
       
        Was hab ich müssen hören!",0,102,character_speech,3,22,,"
       Lenchen. Lisette.
      ",#lenchen #lisette,625.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,kasperl,KK
7,1536,1536,Kasperl/Perinet_Beylager_korr.csv,"Daß Fräulein Braut ist plötzlich todt
       
       
        Wer kann den Thränen wehren?",127,217,character_speech,3,22,,"
       Lenchen. Lisette.
      ",#lenchen #lisette,625.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,kasperl,KK
8,1537,1537,Kasperl/Perinet_Beylager_korr.csv,"Nun ist sie todt die gute Braut,
       
       
        Zwey Kammerjungfern weinen laut.",242,331,character_speech,3,22,,"
       Lenchen. Lisette.
      ",#lenchen #lisette,625.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,kasperl,KK
9,1538,1538,Kasperl/Perinet_Beylager_korr.csv,"
       (kommt)",0,15,stage_direction,3,22,speech_part,,#poet,626.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
10,1539,1539,Kasperl/Perinet_Beylager_korr.csv,"
       
        Ach Gott Apollo, sie ist hin!",0,46,character_speech,3,22,,"
       Poet.
      ",#poet,626.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,kasperl,KK
11,1540,1540,Kasperl/Perinet_Beylager_korr.csv,"Sie wollt als Braut sich hutschen,
       
       
        Da kam der Tod, der Flegel kühn,
       
       
        Und ließ sie Brettel rutschen.",71,217,character_speech,3,22,,"
       Poet.
      ",#poet,626.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
12,1541,1541,Kasperl/Perinet_Beylager_korr.csv,"Ja, ja der Tod mit seinem Pfeil,
       
       
        Sitzt unterm Thor, hat Schwefel feil.",242,336,character_speech,3,22,,"
       Poet.
      ",#poet,626.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
13,1542,1542,Kasperl/Perinet_Beylager_korr.csv,"
       (kommt mit Mustern)",0,27,stage_direction,3,22,speech_part,,#schneider,627.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
14,1543,1543,Kasperl/Perinet_Beylager_korr.csv,"
       
        Da hab ich die Muster zum freudigen Tag,
       
       
        Ists wahr, was ich höre, so trift mich der Schlag!",0,132,character_speech,3,22,,"
       Schneider.
      ",#schneider,627.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
15,1544,1544,Kasperl/Perinet_Beylager_korr.csv,"Die Fräula ist g’storben, itzt ists gute Nacht –
       
       
        So hab ich umsonst meinen Conto gemacht.",157,270,character_speech,3,22,,"
       Schneider.
      ",#schneider,627.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
16,1545,1545,Kasperl/Perinet_Beylager_korr.csv,"
       
        Ja wohl gute Nacht!",0,36,character_speech,3,22,,"
       Alle.
      ",#poet #schneider #lenchen #lisette #regent #friseur #kaspar,628.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
17,1546,1546,Kasperl/Perinet_Beylager_korr.csv,"
       (kommt)",0,15,stage_direction,3,22,speech_part,,#haspel,629.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
18,1547,1547,Kasperl/Perinet_Beylager_korr.csv,"
       
        Ich armer, armer Sekretär!",0,43,character_speech,3,22,,"
       Haspel.
      ",#haspel,629.0,UNKNOWN,compassion,negative,emotions of suffering and empathy,kasperl,KK
19,1548,1548,Kasperl/Perinet_Beylager_korr.csv,Itzt brauchen sie kein Haspel mehr.,68,103,character_speech,3,22,,"
       Haspel.
      ",#haspel,629.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
20,1549,1549,Kasperl/Perinet_Beylager_korr.csv,"Heut ist der Mensch g’sund und wohlauf,
       
       
        Und morgen steht er todter auf.",128,223,character_speech,3,22,,"
       Haspel.
      ",#haspel,629.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
21,1550,1550,Kasperl/Perinet_Beylager_korr.csv,"
       (kommt)",0,15,stage_direction,3,22,speech_part,,#graf,630.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
22,1551,1551,Kasperl/Perinet_Beylager_korr.csv,"
       
        Ha!",0,20,character_speech,3,22,,"
       Graf.
      ",#graf,630.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
23,1552,1552,Kasperl/Perinet_Beylager_korr.csv,"Wissen sie’s schon, vielgeliebter Regent!",21,62,character_speech,3,22,,"
       Graf.
      ",#graf,630.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,kasperl,KK
24,1553,1553,Kasperl/Perinet_Beylager_korr.csv,"Ja, sie ist dahin, die ich Braut schon genennt
       
       
        Ja – ja – ich komme lieber Schatz!",87,192,character_speech,3,22,,"
       Graf.
      ",#graf,630.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
25,1554,1554,Kasperl/Perinet_Beylager_korr.csv,"–
       
       
        (zu Haspel)
       
       
        Fort auseinander, macht mir Platz!",193,289,character_speech,3,22,,"
       Graf.
      ",#graf,630.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
26,1555,1555,Kasperl/Perinet_Beylager_korr.csv,"–
       
       
        (geht auf sie los)",290,334,character_speech,3,22,,"
       Graf.
      ",#graf,630.0,UNKNOWN,anger,negative,emotions of rejection,kasperl,KK
27,1556,1556,Kasperl/Perinet_Beylager_korr.csv,"
       
        Kennen mich Ihr Gnaden nicht?",0,46,character_speech,3,22,,"
       Regent.
      ",#regent,631.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,kasperl,KK
28,1557,1557,Kasperl/Perinet_Beylager_korr.csv,"
       
        Ja – du schwarzer Bösewicht!",0,45,character_speech,3,22,,"
       Graf.
      ",#graf,632.0,UNKNOWN,abhorrence,negative,emotions of rejection,kasperl,KK
29,1558,1558,Kasperl/Perinet_Beylager_korr.csv,"–
       
       
        Wie?",46,76,character_speech,3,22,,"
       Graf.
      ",#graf,632.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
30,1559,1559,Kasperl/Perinet_Beylager_korr.csv,"– So ist es wirklich wahr,
       
       
        So ist mein Regent ein Narr?",77,156,character_speech,3,22,,"
       Graf.
      ",#graf,632.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
31,1560,1560,Kasperl/Perinet_Beylager_korr.csv,"
       (lacht)",0,15,stage_direction,3,22,speech_part,,#graf,632.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
32,1561,1561,Kasperl/Perinet_Beylager_korr.csv,"
       
        Umgekehrt, hernach ist’s wahr.",0,47,character_speech,3,22,,"
       Kaspar. Haspel.
      ",#kaspar #haspel,633.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
33,1562,1562,Kasperl/Perinet_Beylager_korr.csv,"
       (Kaspar anstarrend)",0,27,stage_direction,3,22,speech_part,,#graf,634.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
34,1563,1563,Kasperl/Perinet_Beylager_korr.csv,"
       
        Geliebtes Weibchen, dir folg ich nach!",0,55,character_speech,3,22,,"
       Graf.
      ",#graf,634.0,UNKNOWN,love,positive,emotions of affection,kasperl,KK
35,1564,1564,Kasperl/Perinet_Beylager_korr.csv,Ach!,80,84,character_speech,3,22,,"
       Graf.
      ",#graf,634.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,kasperl,KK
36,1565,1565,Kasperl/Perinet_Beylager_korr.csv,ich werde matt und schwach.,85,112,character_speech,3,22,,"
       Graf.
      ",#graf,634.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,kasperl,KK
37,1566,1566,Kasperl/Perinet_Beylager_korr.csv,"
       (man bringt ihn auf den Sessel)",0,39,stage_direction,3,22,speech_part,,#graf,634.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
38,1567,1567,Kasperl/Perinet_Beylager_korr.csv,"
       
        Herr Graf!",0,27,character_speech,3,22,,"
       Alle.
      ",#poet #schneider #lenchen #lisette #regent #friseur #kaspar #haspel,635.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
39,1568,1568,Kasperl/Perinet_Beylager_korr.csv,Herr Graf!,28,38,character_speech,3,22,,"
       Alle.
      ",#poet #schneider #lenchen #lisette #regent #friseur #kaspar #haspel,635.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
40,1569,1569,Kasperl/Perinet_Beylager_korr.csv,Was ist geschehn?,39,56,character_speech,3,22,,"
       Alle.
      ",#poet #schneider #lenchen #lisette #regent #friseur #kaspar #haspel,635.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
41,1570,1570,Kasperl/Perinet_Beylager_korr.csv,"
       
        Itzt glaub ich, wird er sterben gehn?",0,54,character_speech,3,22,,"
       Haspel. Kaspar.
      ",#haspel #kaspar,636.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,kasperl,KK
42,1571,1571,Kasperl/Perinet_Beylager_korr.csv,"
       (springt auf)",0,21,stage_direction,3,22,speech_part,,#graf,637.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
43,1572,1572,Kasperl/Perinet_Beylager_korr.csv,"
       
        Geht, spielt einen Deutschen und Walzer mir auf,
       
       
        Da tanz ich und tob ich recht landlerisch drauf.",0,138,character_speech,3,22,,"
       Graf.
      ",#graf,637.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
44,1573,1573,Kasperl/Perinet_Beylager_korr.csv,"(plötzlich wird er schwindlicht)
       
       
        Welch ein Schwindel!",163,240,character_speech,3,22,,"
       Graf.
      ",#graf,637.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
45,1574,1574,Kasperl/Perinet_Beylager_korr.csv,– Ich vergehe!,241,255,character_speech,3,22,,"
       Graf.
      ",#graf,637.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
46,1575,1575,Kasperl/Perinet_Beylager_korr.csv,"Weil ich alles doppelt sehe –
       
       
        Ja – schon – zuckt – der – Tod – in mir –
       
       
        Holde – Braut – ich fol – ge – dir!",280,435,character_speech,3,22,,"
       Graf.
      ",#graf,637.0,UNKNOWN,love,positive,emotions of affection,kasperl,KK
